address,all_adult_hospital_beds_7_day_avg,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_sum,all_adult_hospital_inpatient_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_sum,all_pediatric_inpatient_bed_occupied_7_day_avg,all_pediatric_inpatient_bed_occupied_7_day_coverage,all_pediatric_inpatient_bed_occupied_7_day_sum,all_pediatric_inpatient_beds_7_day_avg,all_pediatric_inpatient_beds_7_day_coverage,all_pediatric_inpatient_beds_7_day_sum,ccn,city,collection_week,fips_code,geocoded_hospital_address,hhs_ids,hospital_name,hospital_pk,hospital_subtype,icu_beds_used_7_day_avg,icu_beds_used_7_day_coverage,icu_beds_used_7_day_sum,icu_patients_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_sum,inpatient_beds_7_day_avg,inpatient_beds_7_day_coverage,inpatient_beds_7_day_sum,inpatient_beds_used_7_day_avg,inpatient_beds_used_7_day_coverage,inpatient_beds_used_7_day_sum,inpatient_beds_used_covid_7_day_avg,inpatient_beds_used_covid_7_day_coverage,inpatient_beds_used_covid_7_day_sum,is_metro_micro,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,previous_day_admission_pediatric_covid_confirmed_0_4_7_day_sum,previous_day_admission_pediatric_covid_confirmed_12_17_7_day_sum,previous_day_admission_pediatric_covid_confirmed_5_11_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_admission_pediatric_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_week_patients_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_personnel_covid_vaccinated_doses_administered_7_day,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_sum,staffed_icu_pediatric_patients_confirmed_covid_7_day_avg,staffed_icu_pediatric_patients_confirmed_covid_7_day_coverage,staffed_icu_pediatric_patients_confirmed_covid_7_day_sum,staffed_pediatric_icu_bed_occupancy_7_day_avg,staffed_pediatric_icu_bed_occupancy_7_day_coverage,staffed_pediatric_icu_bed_occupancy_7_day_sum,state,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_beds_7_day_avg,total_beds_7_day_coverage,total_beds_7_day_sum,total_icu_beds_7_day_avg,total_icu_beds_7_day_coverage,total_icu_beds_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,total_personnel_covid_vaccinated_doses_all_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_staffed_adult_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_sum,total_staffed_pediatric_icu_beds_7_day_avg,total_staffed_pediatric_icu_beds_7_day_coverage,total_staffed_pediatric_icu_beds_7_day_sum,zip
1500 LANSDOWNE  AVE,119.5,2.0,239.0,107.0,7.0,749.0,132.0,7.0,924.0,0.0,7.0,0.0,0.0,7.0,0.0,390156,DARBY,2022-09-23,42045.0,POINT (-75.26788 39.926288),[C390156-A],MERCY CATHOLIC MEDICAL CENTER- MERCY FITZGERALD,390156,Short Term,8.6,7.0,60.0,0.0,7.0,0.0,132.0,7.0,924.0,107.0,7.0,749.0,7.9,7.0,55.0,1.0,0.0,0.0,0.0,,0.0,5.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,91.0,694.0,,,,7.7,7.0,54.0,,7.0,7.0,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,PA,7.0,7.0,49.0,4.9,7.0,34.0,119.5,2.0,239.0,9.6,7.0,67.0,0.0,7.0,0.0,0.0,1.0,0.0,,7.0,6.0,0.0,7.0,0.0,,,,9.3,7.0,65.0,0.0,7.0,0.0,19023
ONE MEDICAL CENTER BOULEVARD,,0.0,,215.3,7.0,1507.0,234.0,7.0,1638.0,0.0,7.0,0.0,0.0,7.0,0.0,390180,UPLAND,2022-09-23,42045.0,POINT (-75.36865 39.85612),"[C390180-C, C390180-A, C390180-B]",CROZER CHESTER MEDICAL CENTER,390180,Short Term,44.0,7.0,308.0,0.0,7.0,0.0,258.9,7.0,1812.0,227.1,7.0,1590.0,9.7,7.0,68.0,1.0,0.0,0.0,0.0,,,0.0,5.0,7.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,7.0,0.0,26.0,1183.0,,,,31.7,7.0,222.0,,7.0,10.0,,7.0,10.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,9.7,7.0,68.0,9.7,7.0,68.0,,0.0,,62.0,7.0,434.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,36.0,7.0,252.0,0.0,7.0,0.0,19013
5515 PEACH STREET,,0.0,,63.6,7.0,445.0,114.0,7.0,798.0,0.0,7.0,0.0,0.0,7.0,0.0,390198,ERIE,2022-09-23,42049.0,POINT (-80.093739 42.074173),[C390198-A],MILLCREEK COMMUNITY HOSPITAL,390198,Short Term,,7.0,11.0,0.0,7.0,0.0,154.0,7.0,1078.0,92.9,7.0,650.0,,7.0,14.0,1.0,0.0,0.0,0.0,0.0,,0.0,,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,24.0,285.0,,,,,7.0,11.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,,7.0,4.0,,7.0,4.0,,0.0,,6.0,7.0,42.0,0.0,7.0,0.0,,0.0,,,7.0,10.0,,7.0,10.0,,,,6.0,7.0,42.0,0.0,7.0,0.0,16509
201 STATE STREET,,0.0,,341.4,7.0,2390.0,364.0,7.0,2548.0,4.3,7.0,30.0,9.0,7.0,63.0,390063,ERIE,2022-09-23,42049.0,POINT (-80.087825 42.133331),[C390063-A],UPMC HAMOT,390063,Short Term,54.9,7.0,384.0,0.0,7.0,0.0,409.0,7.0,2863.0,356.9,7.0,2498.0,16.0,7.0,112.0,1.0,0.0,0.0,,0.0,0.0,4.0,7.0,7.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,36.0,1192.0,,,,44.1,7.0,309.0,,7.0,20.0,,7.0,20.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,16.0,7.0,112.0,16.0,7.0,112.0,,0.0,,88.0,7.0,616.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,56.0,7.0,392.0,0.0,7.0,0.0,16550
500 WEST BERKELEY STREET,,0.0,,107.3,7.0,751.0,145.0,7.0,1015.0,0.0,7.0,0.0,0.0,7.0,0.0,390041,UNIONTOWN,2022-09-23,42051.0,POINT (-79.73794 39.90233),[C390041-A],UNIONTOWN HOSPITAL,390041,Short Term,10.4,7.0,73.0,0.0,7.0,0.0,145.0,7.0,1015.0,107.7,7.0,754.0,5.6,7.0,39.0,1.0,0.0,0.0,0.0,,0.0,0.0,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,0.0,7.0,0.0,112.0,812.0,,,,10.4,7.0,73.0,,7.0,,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,PA,5.6,7.0,39.0,5.6,7.0,39.0,,0.0,,15.0,7.0,105.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,15.0,7.0,105.0,0.0,7.0,0.0,15401
112 NORTH SEVENTH STREET,,0.0,,177.4,7.0,1242.0,284.1,7.0,1989.0,,7.0,,,7.0,6.0,390151,CHAMBERSBURG,2022-09-23,42055.0,POINT (-77.647781 39.934359),[C390151-A],WELLSPAN CHAMBERSBURG HOSPITAL,390151,Short Term,13.9,7.0,97.0,0.0,7.0,0.0,285.0,7.0,1995.0,177.6,7.0,1243.0,16.1,7.0,113.0,1.0,0.0,0.0,0.0,,,,,7.0,10.0,,0.0,0.0,17.0,15.0,16.0,14.0,12.0,22.0,7.0,123.0,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,432.0,1018.0,,,,13.9,7.0,97.0,,7.0,,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,PA,16.0,7.0,112.0,15.6,7.0,109.0,,0.0,,16.1,7.0,113.0,0.0,7.0,0.0,,0.0,,,7.0,,0.0,7.0,0.0,,,,16.1,7.0,113.0,0.0,7.0,0.0,17201
835 HOSPITAL ROAD,,0.0,,80.4,7.0,563.0,126.0,7.0,882.0,0.0,7.0,0.0,0.0,7.0,0.0,390173,INDIANA,2022-09-23,42063.0,POINT (-79.15894 40.608302),[C390173-A],INDIANA REGIONAL MEDICAL CENTER,390173,Short Term,6.7,7.0,47.0,0.0,7.0,0.0,126.0,7.0,882.0,80.4,7.0,563.0,10.1,7.0,71.0,1.0,0.0,0.0,0.0,0.0,,,0.0,7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,276.0,716.0,,,,6.7,7.0,47.0,,7.0,,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,PA,10.1,7.0,71.0,10.1,7.0,71.0,,0.0,,12.0,7.0,84.0,,7.0,7.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,12.0,7.0,84.0,0.0,7.0,0.0,15701
81 HILLCREST DRIVE,,0.0,,20.1,7.0,141.0,41.0,7.0,287.0,0.0,7.0,0.0,0.0,7.0,0.0,390199,PUNXSUTAWNEY,2022-09-23,42065.0,POINT (-79.000134 40.960155),[C390199-A],PUNXSUTAWNEY AREA HOSPITAL,390199,Short Term,,7.0,5.0,0.0,7.0,0.0,41.0,7.0,287.0,20.1,7.0,141.0,,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,37.0,203.0,,,,,7.0,5.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,,7.0,5.0,,7.0,5.0,,0.0,,6.0,7.0,42.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,6.0,7.0,42.0,0.0,7.0,0.0,15767
1822 MULBERRY STREET,,0.0,,221.9,7.0,1553.0,276.0,7.0,1932.0,6.6,7.0,46.0,14.0,7.0,98.0,390001,SCRANTON,2022-09-23,42069.0,POINT (-75.645774 41.400642),[C390001-A],GEISINGER-COMMUNITY MEDICAL CENTER,390001,Short Term,16.4,7.0,115.0,0.0,7.0,0.0,290.0,7.0,2030.0,228.4,7.0,1599.0,39.6,7.0,277.0,1.0,0.0,0.0,0.0,0.0,,,8.0,7.0,18.0,7.0,0.0,,,,0.0,4.0,10.0,8.0,7.0,39.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,,97.0,950.0,,,,16.4,7.0,115.0,,7.0,26.0,,7.0,19.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,39.1,7.0,274.0,28.3,7.0,198.0,,0.0,,18.0,7.0,126.0,0.0,7.0,0.0,,0.0,,,7.0,,,7.0,,,,,18.0,7.0,126.0,0.0,7.0,0.0,18510
555 NORTH DUKE STREET,,0.0,,444.3,7.0,3110.0,508.0,7.0,3556.0,7.6,7.0,53.0,17.0,7.0,119.0,390100,LANCASTER,2022-09-23,42071.0,POINT (-76.305328 40.046975),[C390100-A],LANCASTER GENERAL HOSPITAL,390100,Short Term,57.0,7.0,399.0,0.0,7.0,0.0,554.0,7.0,3878.0,468.3,7.0,3278.0,35.9,7.0,251.0,1.0,0.0,,0.0,0.0,,,,7.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,,0.0,7.0,0.0,50.0,2181.0,,,,57.0,7.0,399.0,,7.0,16.0,,7.0,16.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,35.9,7.0,251.0,16.0,7.0,112.0,,0.0,,66.0,7.0,462.0,,7.0,,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,66.0,7.0,462.0,0.0,7.0,0.0,17602
169 MARTIN AVENUE,,0.0,,78.6,7.0,550.0,132.0,7.0,924.0,0.0,7.0,0.0,,7.0,27.0,390225,EPHRATA,2022-09-23,42071.0,POINT (-76.184337 40.187052),[C390225-A],WELLSPAN EPHRATA COMMUNITY HOSPITAL,390225,Short Term,6.0,7.0,42.0,0.0,7.0,0.0,141.0,7.0,987.0,99.0,7.0,693.0,5.1,7.0,36.0,1.0,0.0,0.0,0.0,0.0,,0.0,,7.0,,,0.0,0.0,7.0,9.0,6.0,10.0,15.0,26.0,7.0,95.0,22.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,214.0,572.0,,,,6.0,7.0,42.0,,7.0,,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,PA,5.1,7.0,36.0,5.1,7.0,36.0,,0.0,,9.9,7.0,69.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,9.9,7.0,69.0,0.0,7.0,0.0,17522
252 SOUTH 4TH STREET,,0.0,,100.0,7.0,700.0,159.0,7.0,1113.0,0.0,7.0,0.0,0.0,7.0,0.0,390066,LEBANON,2022-09-23,42075.0,POINT (-76.41732 40.33576),[C390066-A],WELLSPAN GOOD SAMARITAN HOSPITAL,390066,Short Term,12.1,7.0,85.0,0.0,7.0,0.0,159.0,7.0,1113.0,100.0,7.0,700.0,6.6,7.0,46.0,1.0,0.0,,0.0,0.0,0.0,,0.0,7.0,4.0,,0.0,,11.0,10.0,5.0,14.0,23.0,30.0,7.0,119.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,314.0,791.0,,,,12.1,7.0,85.0,,7.0,9.0,,7.0,9.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,6.6,7.0,46.0,6.6,7.0,46.0,,0.0,,16.4,7.0,115.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,16.4,7.0,115.0,0.0,7.0,0.0,17042
1000 EAST MOUNTAIN BOULEVARD,48.0,6.0,288.0,246.6,7.0,1726.0,315.0,7.0,2205.0,4.6,7.0,32.0,7.0,7.0,49.0,390270,WILKES BARRE,2022-09-23,42079.0,POINT (-75.812007 41.256632),"[C390270-B, C390270-C, C390270-A]",GEISINGER WYOMING VALLEY MEDICAL CENTER,390270,Short Term,31.3,7.0,219.0,0.0,7.0,0.0,336.0,7.0,2352.0,260.1,7.0,1821.0,39.0,7.0,273.0,1.0,,,0.0,,,4.0,,7.0,19.0,6.0,0.0,0.0,6.0,9.0,6.0,5.0,5.0,6.0,7.0,53.0,12.0,4.0,,0.0,0.0,0.0,7.0,0.0,0.0,7.0,20.0,387.0,2267.0,0.0,0.0,0.0,22.3,7.0,156.0,,7.0,8.0,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,PA,35.0,7.0,245.0,25.4,7.0,178.0,48.0,6.0,288.0,39.0,7.0,273.0,,7.0,,0.0,6.0,0.0,4.0,7.0,28.0,,7.0,,0.0,0.0,0.0,25.0,7.0,175.0,0.0,7.0,0.0,18711
700 EAST BROAD STREET,,0.0,,49.4,7.0,346.0,72.0,7.0,504.0,0.0,7.0,0.0,0.0,7.0,0.0,390185,HAZLETON,2022-09-23,42079.0,POINT (-75.963215 40.950336),[C390185-A],LEHIGH VALLEY HOSPITAL - HAZLETON,390185,Short Term,4.7,7.0,33.0,0.0,7.0,0.0,84.0,7.0,588.0,55.0,7.0,385.0,4.9,7.0,34.0,1.0,0.0,0.0,0.0,0.0,,,0.0,7.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,155.0,664.0,,,,4.7,7.0,33.0,,7.0,4.0,,7.0,4.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,4.9,7.0,34.0,,7.0,12.0,,0.0,,12.0,7.0,84.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,12.0,7.0,84.0,0.0,7.0,0.0,18201
575 NORTH RIVER STREET,,0.0,,130.6,7.0,914.0,139.0,7.0,973.0,0.0,7.0,0.0,0.0,7.0,0.0,390137,WILKES-BARRE,2022-09-23,42079.0,POINT (-75.86795 41.25835),[C390137-A],WILKES-BARRE GENERAL HOSPITAL,390137,Short Term,14.6,7.0,102.0,0.0,7.0,0.0,139.0,7.0,973.0,130.6,7.0,914.0,7.7,7.0,54.0,1.0,0.0,0.0,,0.0,0.0,,,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,15.0,545.0,,,,14.6,7.0,102.0,,7.0,7.0,,7.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,7.7,7.0,54.0,7.7,7.0,54.0,,0.0,,16.1,7.0,113.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,16.1,7.0,113.0,0.0,7.0,0.0,18764
1020 THOMPSON STREET,,0.0,,10.1,7.0,71.0,25.0,7.0,175.0,0.0,7.0,0.0,0.0,7.0,0.0,391300,JERSEY SHORE,2022-09-23,42081.0,POINT (-77.26823 41.20167),[C391300-A],GEISINGER JERSEY SHORE HOSPITAL,391300,Critical Access Hospitals,,7.0,8.0,0.0,7.0,0.0,25.0,7.0,175.0,10.1,7.0,71.0,,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,32.0,216.0,,,,,7.0,8.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,,7.0,13.0,,7.0,9.0,,0.0,,4.0,7.0,28.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,4.0,7.0,28.0,0.0,7.0,0.0,17740
700 HIGH STREET,,0.0,,159.7,7.0,1118.0,205.9,7.0,1441.0,5.6,7.0,39.0,6.3,7.0,44.0,390045,WILLIAMSPORT,2022-09-23,42081.0,POINT (-77.01451 41.24549),[C390045-A],UPMC WILLIAMSPORT,390045,Short Term,24.4,7.0,171.0,0.0,7.0,0.0,212.1,7.0,1485.0,165.3,7.0,1157.0,9.0,7.0,63.0,1.0,0.0,0.0,,,0.0,0.0,,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,10.0,717.0,,,,24.4,7.0,171.0,,7.0,8.0,,7.0,5.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,8.7,7.0,61.0,8.7,7.0,61.0,,0.0,,28.0,7.0,196.0,0.0,7.0,0.0,,0.0,,,7.0,,,7.0,,,,,28.0,7.0,196.0,0.0,7.0,0.0,17701
4372 ROUTE 6,,0.0,,4.3,7.0,30.0,14.0,7.0,98.0,0.0,7.0,0.0,0.0,7.0,0.0,390104,KANE,2022-09-23,42083.0,POINT (-78.731025 41.673401),[C390104-A],UPMC KANE,390104,Short Term,,7.0,21.0,0.0,7.0,0.0,14.0,7.0,98.0,4.3,7.0,30.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,138.0,,,,,7.0,21.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,0.0,7.0,0.0,0.0,7.0,0.0,,0.0,,5.0,7.0,35.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,5.0,7.0,35.0,0.0,7.0,0.0,16735
740 EAST STATE STREET,181.0,7.0,1267.0,84.1,7.0,589.0,148.9,7.0,1042.0,0.0,7.0,0.0,10.0,7.0,70.0,390211,SHARON,2022-09-23,42085.0,POINT (-80.49634 41.232993),[C390211-A],SHARON REGIONAL HEALTH SYSTEM,390211,Short Term,16.0,7.0,112.0,0.0,7.0,0.0,166.0,7.0,1162.0,84.1,7.0,589.0,5.7,7.0,40.0,1.0,0.0,0.0,0.0,,0.0,,0.0,7.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,69.0,461.0,,,,16.0,7.0,112.0,,7.0,11.0,,7.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,5.7,7.0,40.0,4.6,7.0,32.0,205.0,7.0,1435.0,21.0,7.0,147.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,21.0,7.0,147.0,0.0,7.0,0.0,16146
631 NORTH BROAD STREET EXT.,,0.0,,11.6,7.0,81.0,17.9,7.0,125.0,0.0,7.0,0.0,0.0,7.0,0.0,390266,GROVE CITY,2022-09-23,42085.0,POINT (-80.08334 41.17116),[C390266-A],GROVE CITY MEDICAL CENTER,390266,Short Term,,7.0,15.0,0.0,7.0,0.0,17.9,7.0,125.0,11.6,7.0,81.0,,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,59.0,346.0,,,,,7.0,15.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,PA,,7.0,,,7.0,,,0.0,,4.9,7.0,34.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,4.9,7.0,34.0,0.0,7.0,0.0,16127
400 HIGHLAND AVENUE,,0.0,,81.6,7.0,571.0,133.0,7.0,931.0,0.0,7.0,0.0,0.0,7.0,0.0,390048,LEWISTOWN,2022-09-23,42087.0,POINT (-77.567305 40.617998),[C390048-A],GEISINGER-LEWISTOWN HOSPITAL,390048,Short Term,4.6,7.0,32.0,0.0,7.0,0.0,133.0,7.0,931.0,81.6,7.0,571.0,18.0,7.0,126.0,1.0,,,0.0,0.0,0.0,,,7.0,11.0,,0.0,0.0,,0.0,0.0,,,,7.0,9.0,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,,65.0,563.0,,,,4.6,7.0,32.0,,7.0,4.0,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,PA,17.6,7.0,123.0,13.6,7.0,95.0,,0.0,,10.0,7.0,70.0,0.0,7.0,0.0,,0.0,,,7.0,,0.0,7.0,0.0,,,,10.0,7.0,70.0,0.0,7.0,0.0,17044
